15448:81,17,65,709,559,116,14202,119,8276,18867
15451:5051,15,616,364,3233,787,17,302,65,709
15466:1030,17,65,709,559,116,14202,119,8276,18867
15469:97390,5308,3378,186,8,17,65,709,559,116
15470:6475,35087,37419,45499,947,17,65,709,559,116
15476:83635,83634,26592,513,2139,17,65,709,559,116
15477:542,61,616,322,776,17,302,65,709,559
15490:78002,301,17,65,709,559,116,14202,119,8276
15495:5567,1119,285,1109,103,120,17,302,65,709
15496:832,1730,68400,85,110080,535,669,17,65,709
15503:899,6450,891,496,28248,17,302,65,709,559
15524:52240,361,88980,116449,122068,17,302,65,709,559
15525:24890,189,29,361,861,591,76,17,65,709
15534:33280,110673,49925,52717,60802,12551,224,17,65,709
15541:669,17,65,709,559,116,14202,119,8276,18867
15551:1913,1102,1352,518,262,17,65,709,559,116
15567:302,58,29,616,3730,17,654,65,709,559
15587:15243,34974,106081,104404,6678,301,17,65,709,559
15591:901,1389,5767,353,226,21684,669,17,65,709
15599:20493,24831,81490,81,6836,17,302,65,709,559
15600:83988,17,65,709,559,116,14202,119,8276,18867
15601:2031,1102,302,654,354,17,76,65,709,559
15604:17431,5542,6759,58,302,654,980,76,17,65
15608:873,30411,1987,364,224,17,65,709,559,116
15609:861,58,654,302,10141,17,76,65,709,559
15621:121243,90065,71584,97920,6244,224,17,65,709,559
15625:48728,23316,84711,91694,17,302,65,709,559,116
15631:17,65,709,559,116,14202,119,8276,18867,1039
15640:14202,458,110175,109458,555,17,302,65,709,559
15648:110156,6399,13374,17767,33708,669,17,65,709,559
15654:1389,827,66875,95895,81,17,65,709,559,116
15666:5048,17,65,709,559,116,14202,119,8276,18867
15671:18457,17,65,709,559,116,14202,119,8276,18867
15690:117213,108805,55244,9212,17,302,65,709,559,116
15715:94,508,1382,3093,3250,17,65,709,559,116
15724:6,542,15,861,38177,17,302,65,709,559
15725:669,24,67,274,316,224,17,65,709,559
15737:70,33872,62472,78033,736,17,65,709,559,116
15752:1102,1730,8,302,394,654,17,65,709,559
15760:17,366,1057,86,8579,33499,13630,302,654,65
15773:57375,4268,68323,96005,654,17,302,65,709,559
15774:2614,70,63109,110223,107561,81,17,65,709,559
15782:119074,26279,115908,98927,17,302,65,709,559,116
15794:112979,22911,231,338,17,302,65,709,559,116
15809:107315,8383,16753,25916,224,17,65,709,559,116
15835:378,2982,10577,82928,110629,109444,301,17,65,709
15857:1039,101,8,146,58,10071,17,302,65,709
15858:20382,40,10039,85560,78662,96821,224,17,65,709
15860:5480,719,984,6695,7426,17,302,65,709,559
15866:650,100855,100417,116008,97381,776,17,302,65,709
15882:1389,731,363,15,17,302,65,709,559,116
15889:31723,2714,2696,1827,774,2548,17,65,709,559
15890:1202,28140,302,654,58,1476,17,76,65,709
15908:593,896,1495,1597,7945,8,17,65,709,559
15914:675,19059,2403,2714,2696,1352,851,17,302,65
15917:901,726,354,3855,25574,4542,17,302,65,709
15918:110223,91470,112755,65826,17,302,65,709,559,116
15935:29813,12602,79582,19979,8411,17,302,65,709,559
15940:96186,4787,101639,82416,17,302,65,709,559,116
15950:62472,116164,20055,66613,56465,301,17,65,709,559
15963:97466,564,75617,82677,13739,12223,17,302,65,709
15977:354,3855,182,224,17,302,65,709,559,116
15988:17,67690,122366,121935,15197,6503,302,65,709,559
15999:2714,2696,1827,1057,8,17,65,709,559,116
16008:72081,24481,368,123341,301,17,65,709,559,116
16017:24,44,67,68,301,17,65,709,559,116
16020:7120,17,65,709,559,116,14202,119,8276,18867
16021:81549,226,17,65,709,559,116,14202,119,8276
16043:8588,11488,875,1086,2162,94,81,17,65,709
16062:17,65,709,559,116,14202,119,8276,18867,1039
16065:559,1951,654,29,1190,3,866,17,65,709
16074:11822,21907,260,438,17,302,65,709,559,116
16088:3107,418,542,4755,17,302,65,709,559,116
16093:224,2265,692,787,182,48343,17,302,65,709
16097:107214,71117,1410,79024,720,698,17,65,709,559
16099:22715,97114,74060,23287,301,17,65,709,559,116
16112:654,29,861,58,4541,17,302,65,709,559
16113:654,616,302,289,6445,17,76,65,709,559
16122:23813,14202,302,654,84,726,3,866,17,65
16132:564,82677,75617,13739,698,17,65,709,559,116
16137:11333,17,302,65,709,559,116,14202,119,8276
16141:19169,709,302,654,84,58,2366,866,17,65
16151:302,518,6759,58,449,17,654,65,709,559
16167:3107,5767,4755,70,262,17,65,709,559,116
16169:102035,79869,84,75164,21402,130,137,17,302,65
16185:2268,5767,89291,108045,104516,31091,17,302,65,709
16186:98,17,65,709,559,116,14202,119,8276,18867
16187:10902,120952,32702,35810,51488,9417,301,17,65,709
16192:997,1323,1565,1632,8,17,65,709,559,116
16217:5480,719,984,53698,2153,301,17,65,709,559
16231:5480,719,984,45574,7426,17,302,65,709,559
16233:14892,17220,554,3234,289,483,1287,17,302,65
16234:2403,1827,774,4755,25647,301,17,65,709,559
16235:81,17,65,709,559,116,14202,119,8276,18867
16238:17,65,709,559,116,14202,119,8276,18867,1039
16256:98747,67895,64137,8988,224,17,65,709,559,116
16269:75345,302,645,616,58,17,654,65,709,559
16277:508,654,616,302,289,3308,17,76,65,709
16287:98260,12600,23669,89511,2848,17,65,709,559,116
16292:106081,104404,84239,15243,17,302,65,709,559,116
16297:81,17,65,709,559,116,14202,119,8276,18867
16301:402,32,22800,472,28360,17,302,65,709,559
16302:4364,18815,102393,4860,263,17,302,65,709,559
16305:510,302,654,58,17,76,65,709,559,116
16309:302,58,861,29,7806,226,17,65,709,559
16329:8,84,101,999,563,17,302,65,709,559
16330:179,97,6759,654,302,289,11776,17,76,65
16335:654,861,302,289,50946,17,76,65,709,559
16337:105799,24225,24016,23857,224,17,65,709,559,116
16338:2140,107431,98967,102226,17,302,65,709,559,116
16352:16383,699,30074,32760,21455,137,17,302,65,709
16380:226,17,65,709,559,116,14202,119,8276,18867
16388:86087,12372,21455,137,17,302,65,709,559,116
16411:2614,2714,2696,1827,827,2139,17,65,709,559
16422:6243,30911,9245,88328,73472,17037,43,17,302,65
16447:361,1730,302,654,254,76,17,65,709,559
16449:95752,92128,77346,17,302,65,709,559,116,14202
16465:2403,1827,774,69563,37332,17,302,65,709,559
16467:38295,93648,88596,3622,57569,17,302,65,709,559
16474:302,58,29,616,17,654,65,709,559,116
16493:51111,23045,36339,21433,669,17,65,709,559,116
16495:1127,947,72372,113877,32311,17,302,65,709,559
16515:3107,4755,42159,106081,17,302,65,709,559,116
16522:709,5465,418,189,4755,837,546,17,302,65
16524:39528,52422,8009,117498,22105,301,17,65,709,559
16525:44226,97174,107646,104212,224,17,65,709,559,116
16530:41961,189,4755,837,245,4418,17,302,65,709
16531:224,17,302,65,709,559,116,14202,119,8276
16532:158,168,123342,290,17,302,65,709,559,116
16552:119780,63798,31603,66844,301,17,65,709,559,116
16553:1187,6450,495,1119,901,17,302,65,709,559
16554:18287,10930,245,224,1245,2955,14076,17,302,65
16558:96,17,65,709,559,116,14202,119,8276,18867
16568:52954,63981,80467,97795,669,17,65,709,559,116
16628:2714,2696,1827,774,888,17,302,65,709,559
16639:13460,5480,719,19102,68414,1803,301,17,65,709
16640:1389,861,58,302,654,866,17,65,709,559
16641:6387,1913,1102,944,8,17,302,65,709,559
16642:59616,2852,6759,726,109808,51103,301,17,65,709
16643:245,116595,49111,85433,224,17,65,709,559,116
16666:55209,95078,65613,43753,15064,947,17,65,709,559
16667:59292,56648,18921,22040,224,17,65,709,559,116
16674:3250,1527,1352,10039,84,17,302,65,709,559
16679:226,17,65,709,559,116,14202,119,8276,18867
16710:1951,2268,1190,542,17,302,65,709,559,116
16714:709,564,13739,82677,75617,53381,17,302,65,559
16775:120791,104391,75071,115685,8,17,65,709,559,116
16776:302,654,84,354,4542,866,17,65,709,559
16796:24439,64422,72768,92750,301,17,65,709,559,116
16799:2292,1382,25827,62285,69198,1164,698,17,65,709
16812:18867,30561,15007,109041,106269,20652,301,17,65,709
16815:94002,6123,15622,16095,311,669,17,65,709,559
16833:62840,11401,39936,77581,337,224,17,65,709,559
16838:24285,54234,26756,316,5287,17,65,709,559,116
16839:29,58,17,616,13220,866,302,65,709,559
16858:20265,8,17,65,709,559,116,14202,119,8276
16859:24481,27,168,252,297,17,302,65,709,559
16860:231,338,467,513,1970,17,302,65,709,559
16878:861,58,302,654,414,76,17,65,709,559
16887:119,2059,944,1086,616,3233,508,302,17,65
