11699:5403,17,302,709,116,14202,8276,18867,1039,3476
11700:1568,302,654,84,58,76,17,709,116,14202
11716:2337,302,654,84,58,239,76,17,709,116
11719:1455,103,84,654,301,378,8,17,709,116
11723:5567,49953,67670,2257,93972,15098,8,17,709,116
11738:1102,8,518,302,1762,17,654,709,116,14202
11749:16516,65682,180,65748,224,17,709,116,14202,8276
11775:17183,2403,2714,2696,774,8,17,709,116,14202
11781:8730,119,84,654,29,364,2631,669,17,709
11788:49156,98314,32775,114703,17,302,709,116,14202,8276
11795:10985,2008,418,10041,1352,1527,3723,8,17,709
11799:10039,17,709,116,14202,8276,18867,1039,3476,10930
11818:79260,71487,17949,16384,17,302,709,116,14202,8276
11825:70,95106,21833,72445,1218,17,302,709,116,14202
11835:2403,1827,774,29,18412,17,302,709,116,14202
11836:31171,17,302,709,116,14202,8276,18867,1039,3476
11838:49156,32779,32787,32802,500,17,709,116,14202,8276
11839:23676,17,302,709,116,14202,8276,18867,1039,3476
11843:50502,98011,97333,12819,28723,710,17,709,116,14202
11844:755,114700,98315,65547,16384,17,302,709,116,14202
11847:54442,13790,94957,28732,77861,710,17,709,116,14202
11851:301,17,709,116,14202,8276,18867,1039,3476,10930
11856:3107,827,4755,65335,46823,17,302,709,116,14202
11863:17,709,116,14202,8276,18867,1039,3476,10930,3632
11864:94,17,709,116,14202,8276,18867,1039,3476,10930
11865:17,2714,2696,1827,302,10071,8,654,709,116
11883:226,17,709,116,14202,8276,18867,1039,3476,10930
11884:90981,1846,32779,32787,301,17,709,116,14202,8276
11885:2714,2696,1827,774,16036,710,17,709,116,14202
11892:116929,61053,88664,96923,17,302,709,116,14202,8276
11893:1462,70,654,354,10446,17,302,709,116,14202
11896:361,736,616,59484,8,17,709,116,14202,8276
11910:1927,48,899,6450,1730,8,17,709,116,14202
11913:761,1462,70,654,354,449,17,302,709,116
11922:654,616,302,289,101,17,76,709,116,14202
11928:189,1187,4755,837,5634,8,17,709,116,14202
11929:3137,1220,654,29,861,1804,289,669,17,709
11939:1382,69198,25827,62285,94,17,302,709,116,14202
11956:654,29,6759,616,669,17,709,116,14202,8276
11962:97862,22917,51824,101241,3847,17,302,709,116,14202
11968:873,30411,1987,364,669,17,709,116,14202,8276
11972:110529,11602,49290,715,5048,17,709,116,14202,8276
11979:866,25412,58617,75000,500,17,302,709,116,14202
11983:1039,3017,654,58,17,500,302,709,116,14202
11988:5753,15,189,302,4755,654,11422,710,17,709
11990:23393,122719,110421,28586,24848,17,709,116,14202,8276
11996:8725,6503,17,709,116,14202,8276,18867,1039,3476
11999:7630,2714,2696,1827,774,1410,710,17,709,116
12008:1508,2403,1827,774,554,483,17,302,709,116
12010:55062,363,69432,15034,1807,754,8,17,709,116
12011:34099,45,1045,62398,82026,138,669,17,709,116
12027:564,13739,82677,73121,5160,17,302,709,116,14202
12028:1217,5465,189,1389,654,861,500,17,709,116
12037:6759,2714,2696,1827,1389,6157,17,302,709,116
12047:28831,50981,35968,69354,17,302,709,116,14202,8276
12050:53415,189,654,518,1730,1825,718,17,709,116
12067:790,2935,112820,51630,51021,2848,17,709,116,14202
12084:8730,790,418,2935,654,669,17,709,116,14202
12094:2403,1827,774,168,17,302,709,116,14202,8276
12130:107819,50845,3,65547,17,302,709,116,14202,8276
12170:564,75617,82677,13739,17,302,709,116,14202,8276
12199:790,2935,11796,122548,17,302,709,116,14202,8276
12211:54555,79605,34847,114716,3043,17,302,709,116,14202
12213:33950,17,302,709,116,14202,8276,18867,1039,3476
12232:418,654,861,302,289,947,17,709,116,14202
12234:65,866,1168,131,1382,94,2848,17,709,116
12235:1240,302,58,29,616,669,17,709,116,14202
12237:98314,32775,114703,81935,10291,17,302,709,116,14202
12239:75790,115140,1196,34664,114703,17,302,709,116,14202
12263:17164,1951,8,1730,2268,4422,669,17,709,116
12268:944,1389,68457,528,111781,8,17,709,116,14202
12271:7305,114,101,2193,6916,1539,17,709,116,14202
12272:3256,427,2030,3233,37684,94039,10085,17,302,709
12296:1389,48,1187,899,4420,500,17,709,116,14202
12310:124,1109,1102,1827,2696,2403,7806,718,17,709
12327:564,13739,63433,63587,3307,17,709,116,14202,8276
12328:418,899,1119,564,14370,669,17,709,116,14202
12356:5465,1086,94,508,542,1790,500,17,709,116
12360:116,285,302,654,58,84,239,76,17,709
12364:65,861,58,302,654,76,17,709,116,14202
12373:28945,112285,85562,100462,16413,17,302,709,116,14202
12375:47623,931,65861,75280,84119,39233,669,17,709,116
12376:46240,34832,9,114712,2549,8,17,709,116,14202
12379:30019,90779,107085,54100,4697,17,302,709,116,14202
12406:986,12710,226,138,118356,17179,8,17,709,116
12416:1287,518,84,302,654,11604,262,17,709,116
12428:81,17,709,116,14202,8276,18867,1039,3476,10930
12433:5581,67028,17672,1410,116378,500,17,709,116,14202
12443:65,58092,109949,98260,80907,6247,17,302,709,116
12453:1102,2162,8,875,1119,669,17,709,116,14202
12464:82400,39802,55749,55330,17,302,709,116,14202,8276
12467:1730,89943,4763,69558,710,17,709,116,14202,8276
12474:77875,118304,29990,38774,17,302,709,116,14202,8276
12480:6496,726,52777,11803,82380,17,302,709,116,14202
12496:8105,654,15937,114228,80994,15074,2924,17,302,709
12498:901,17,709,116,14202,8276,18867,1039,3476,10930
12505:28553,1846,32779,32787,17,302,709,116,14202,8276
12512:418,654,616,58,2848,17,709,116,14202,8276
12531:1527,1168,78492,95642,1212,17,302,709,116,14202
12532:5282,8,17,709,116,14202,8276,18867,1039,3476
12533:3632,9617,29,58,8,616,3234,669,17,709
12534:17,302,709,116,14202,8276,18867,1039,3476,10930
12536:302,518,58,84,28072,262,17,709,116,14202
12540:1348,1389,654,29,58,37600,8,17,709,116
12541:2714,2696,1827,944,2139,17,302,709,116,14202
12544:1057,189,1352,86,9581,500,17,709,116,14202
12549:88980,116449,112071,13390,546,17,302,709,116,14202
12552:111422,100508,2931,102226,5483,2848,17,709,116,14202
12555:100508,73486,8459,61193,8899,669,17,709,116,14202
12556:17,1102,8,518,302,654,76,709,116,14202
12559:4837,2162,2403,1827,774,875,710,17,709,116
12562:50240,33921,50698,18627,17,302,709,116,14202,8276
12564:1023,9894,3107,1352,58,1804,3,76,17,709
12568:77973,17,302,709,116,14202,8276,18867,1039,3476
12573:1548,12183,26983,66588,29293,9311,17,302,709,116
12587:431,3107,189,302,4755,26053,8,17,709,116
12595:6559,1730,69558,48960,69432,3939,947,17,709,116
12601:51041,14012,226,138,51966,21593,17,302,709,116
12604:17468,3250,302,518,1168,861,262,17,709,116
12616:42514,17,302,709,116,14202,8276,18867,1039,3476
12622:1548,189,654,616,837,534,17,302,709,116
12628:49156,32779,32787,32802,301,17,709,116,14202,8276
12630:22253,119,1389,3233,692,4268,16227,17,302,709
12642:1102,1389,654,289,873,8,17,709,116,14202
12660:490,36028,62404,62201,5779,669,17,709,116,14202
12662:59585,3233,60833,48411,81925,114696,17,302,709,116
12663:3107,4755,59470,29770,17,302,709,116,14202,8276
12669:40542,59492,12599,95807,34555,17,302,709,116,14202
12676:46215,1352,120917,45206,80643,710,17,709,116,14202
12700:5122,1913,49682,62472,8862,40263,8,17,709,116
12701:84,1102,101,616,9581,262,17,709,116,14202
12723:2403,2714,2696,774,44318,710,17,709,116,14202
12725:3886,596,58,35651,45035,17,302,709,116,14202
12739:50220,1846,32779,32787,17,302,709,116,14202,8276
12753:5184,2403,2714,2696,790,28473,8,17,709,116
12754:49156,32779,32787,32802,301,17,709,116,14202,8276
12761:5214,63554,49342,13708,109412,56465,669,17,709,116
12766:42159,68278,104404,106081,28464,17,302,709,116,14202
12767:669,17,709,116,14202,8276,18867,1039,3476,10930
12773:1410,8768,29559,28894,873,17,302,709,116,14202
12779:22689,117086,65708,98504,301,17,709,116,14202,8276
12780:2980,82400,55330,39802,55749,17,302,709,116,14202
12794:16258,2669,1352,944,37192,68155,710,17,709,116
12795:1395,654,29,58,17,3234,76,302,709,116
12796:674,105050,118767,117665,8218,17,302,709,116,14202
12799:301,17,709,116,14202,8276,18867,1039,3476,10930
12804:1965,1086,94,508,542,17,302,709,116,14202
12807:14287,65542,1,81931,32781,669,17,709,116,14202
12811:673,427,302,1168,361,2162,1119,947,17,709
12836:6759,726,22348,35735,11208,17,302,709,116,14202
12841:116592,52126,113040,96366,3307,17,709,116,14202,8276
12852:37220,50298,60414,1725,40364,17,302,709,116,14202
12860:119,559,114059,1730,1951,654,289,42352,718,17
12885:418,5767,302,654,888,8,17,709,116,14202
12892:189,5767,302,4755,669,17,709,116,14202,8276
12898:15,11522,58,33825,45035,40271,3638,17,302,709
12902:14408,65542,1,81931,49162,8,17,709,116,14202
12912:4262,2403,2714,2696,774,13668,262,17,709,116
12918:62776,189,302,616,29,710,17,709,116,14202
12928:518,2162,84,875,496,262,17,709,116,14202
12931:12480,4107,654,616,302,289,101,17,76,709
12934:3516,46458,99887,121404,3552,17,302,709,116,14202
12939:109058,104593,89085,121663,17,302,709,116,14202,8276
12956:19912,45,70522,7278,102619,669,17,709,116,14202
12967:427,79463,40777,93030,31517,2739,8,17,709,116
12970:182,302,645,616,17,654,709,116,14202,8276
12985:40788,77143,41002,74028,3001,669,17,709,116,14202
12986:5480,719,984,564,7426,17,302,709,116,14202
12991:50665,56035,36958,46860,7984,17,302,709,116,14202
12998:182,54695,3101,1550,61,14541,17,302,709,116
13004:1527,67274,46575,98592,2848,17,709,116,14202,8276
13019:29960,45147,16030,83943,8,17,709,116,14202,8276
13024:48747,17,709,116,14202,8276,18867,1039,3476,10930
13025:17,302,709,116,14202,8276,18867,1039,3476,10930
13039:16690,113783,66007,99099,947,17,709,116,14202,8276
13040:39595,83688,32814,98376,6227,81,17,709,116,14202
13050:17,709,116,14202,8276,18867,1039,3476,10930,3632
13060:1125,17,709,116,14202,8276,18867,1039,3476,10930
13062:5998,58256,74278,85138,122282,2656,17,302,709,116
13071:10041,3107,302,1352,654,7831,947,17,709,116
13080:22205,32778,65549,65550,9,8,17,709,116,14202
13081:363,654,8,1804,289,669,17,709,116,14202
13087:96124,35865,101529,74952,10762,17,302,709,116,14202
13092:22603,65,302,58,29,616,20351,669,17,709
13094:94192,44660,48935,16155,2447,669,17,709,116,14202
13106:113296,76170,75252,22023,1701,17,302,709,116,14202
13109:1511,61430,635,30459,754,17,302,709,116,14202
13110:4268,5117,15,30561,8,17,709,116,14202,8276
13116:116929,61053,25180,60809,698,17,709,116,14202,8276
13152:17,48,1187,654,58,1499,2848,302,709,116
13153:22683,10110,77848,61029,17,302,709,116,14202,8276
13177:24761,15418,82400,54695,11210,7935,17,302,709,116
13179:564,75617,82677,13739,12223,17,302,709,116,14202
13192:224,17,709,116,14202,8276,18867,1039,3476,10930
13195:15,1058,30387,14661,112131,100072,13241,8,17,709
13226:55388,83624,17,302,709,116,14202,8276,18867,1039
13233:1389,554,289,101,774,17,302,709,116,14202
13259:17,302,709,116,14202,8276,18867,1039,3476,10930
13264:3389,101,8,58,6491,302,17,709,116,14202
13269:60010,17,709,116,14202,8276,18867,1039,3476,10930
13280:5542,1389,289,146,554,4541,17,302,709,116
13285:70,74521,65021,83688,17,302,709,116,14202,8276
13289:1389,38891,53016,83367,27213,17,302,709,116,14202
13295:559,1951,654,861,1190,1133,669,17,709,116
13296:924,31496,34576,24,114725,17,302,709,116,14202
13307:7446,74298,50703,65547,16384,17,302,709,116,14202
13312:3107,654,58,495,289,76,17,709,116,14202
13319:985,17,709,116,14202,8276,18867,1039,3476,10930
13325:55843,78637,29270,16110,3450,17,302,709,116,14202
13335:10039,861,58,654,43255,669,17,709,116,14202
13339:16016,34816,65592,32826,17,302,709,116,14202,8276
13353:1057,86,8579,2030,2379,17,302,709,116,14202
13367:52992,168,66608,63109,8,17,709,116,14202,8276
13375:2703,17,709,116,14202,8276,18867,1039,3476,10930
13377:1965,2717,2403,1827,774,2030,2848,17,709,116
13380:32827,68,81996,82023,224,17,709,116,14202,8276
13387:32794,24,114725,16414,17,302,709,116,14202,8276
13392:58463,86323,34657,32781,669,17,709,116,14202,8276
13414:395,2403,1827,2265,774,24323,302,17,709,116
13425:17985,2848,17,709,116,14202,8276,18867,1039,3476
13432:1572,787,74144,12745,16651,17,302,709,116,14202
13434:15976,48,1187,866,302,901,718,17,709,116
13435:37694,119811,60940,28833,113775,13959,17,302,709,116
13436:42661,92468,108143,16810,8,17,709,116,14202,8276
13444:1009,303,1352,226,2583,138,899,17,302,709
13445:861,58,654,302,1091,17,76,709,116,14202
13447:5477,301,17,709,116,14202,8276,18867,1039,3476
13459:18287,5214,1389,10039,53016,83367,5097,8,17,709
13464:168,736,616,76,95211,17,302,709,116,14202
13466:1382,1086,70,354,542,6011,718,17,709,116
13467:48935,94192,16155,44660,669,17,709,116,14202,8276
13469:654,58,84,616,4708,1539,17,709,116,14202
13470:42505,24825,16998,82916,64506,81332,1337,669,17,709
13504:947,48,899,302,58,29723,8,17,709,116
13506:9006,302,654,495,58,2848,17,709,116,14202
13511:1550,49217,84,510,353,302,654,17,709,116
13525:39466,17,302,709,116,14202,8276,18867,1039,3476
13526:875,1730,2162,1187,500,17,709,116,14202,8276
13530:875,2162,1187,780,38736,8,17,709,116,14202
13533:1057,86,101,8579,17,302,709,116,14202,8276
13534:42665,301,17,709,116,14202,8276,18867,1039,3476
13535:189,4755,837,363,8,17,709,116,14202,8276
13564:112131,51151,81936,65556,2669,8,17,709,116,14202
13568:2714,2696,1827,774,26054,5048,17,709,116,14202
13584:3632,1730,15,616,364,36152,17,302,709,116
13590:2405,17,709,116,14202,8276,18867,1039,3476,10930
13596:1389,354,3855,1410,500,17,709,116,14202,8276
13602:28536,189,101,58,1804,4181,17,302,709,116
13607:138,59492,121136,16816,2618,17,302,709,116,14202
13613:654,616,302,289,101,17,76,709,116,14202
13618:2848,17,709,116,14202,8276,18867,1039,3476,10930
13632:73805,67403,81932,81936,7703,669,17,709,116,14202
13633:2769,354,1804,101,289,58,4174,17,302,709
13634:1168,361,302,654,76,17,709,116,14202,8276
13643:947,17,709,116,14202,8276,18867,1039,3476,10930
13657:32762,68625,101676,53955,1023,500,17,709,116,14202
13665:5465,2265,1389,731,674,518,669,17,709,116
13666:1389,1410,564,105409,1790,17,302,709,116,14202
13696:70,15243,68278,104404,2379,17,302,709,116,14202
13700:48,1102,1187,8,646,718,17,709,116,14202
13701:5465,70,69505,66161,49908,10180,669,17,709,116
13710:62472,70085,107918,12208,1986,8,17,709,116,14202
13723:669,17,709,116,14202,8276,18867,1039,3476,10930
13752:70522,7278,89602,27572,669,17,709,116,14202,8276
13758:301,654,29,58,17,813,8,302,709,116
13761:96637,112104,112093,110623,1402,710,17,709,116,14202
13770:32797,947,17,709,116,14202,8276,18867,1039,3476
13781:17,709,116,14202,8276,18867,1039,3476,10930,3632
13782:66258,100217,63930,85156,311,2848,17,709,116,14202
13784:669,17,709,116,14202,8276,18867,1039,3476,10930
13806:119,518,361,3233,302,357,262,17,709,116
13812:3702,58,654,302,1424,591,500,17,709,116
13813:5928,6094,302,654,4268,84,23225,76,17,709
13831:29445,32227,121622,19936,17,302,709,116,14202,8276
13835:866,361,1527,80629,83231,79374,10801,17,302,709
13841:302,645,616,58,12223,17,654,709,116,14202
13871:2403,1827,774,117498,22091,301,17,709,116,14202
13874:1760,17,709,116,14202,8276,18867,1039,3476,10930
13876:3250,30,1951,289,1190,2268,4137,669,17,709
13883:3389,302,101,58,239,76,17,709,116,14202
13884:654,29,554,58,17,302,709,116,14202,8276
13892:53188,16674,33427,118201,28445,17,302,709,116,14202
13893:533,59975,81860,87044,39040,669,17,709,116,14202
13900:3017,875,1086,8,1762,500,17,709,116,14202
13912:97139,18327,70808,75472,301,17,709,116,14202,8276
13918:11644,2934,9629,17,302,709,116,14202,8276,18867
13924:1382,2403,1827,774,302,1499,2848,17,709,116
13953:6759,17,1913,944,361,88980,5097,669,302,709
13956:15947,17,302,709,116,14202,8276,18867,1039,3476
13961:10804,8,17,709,116,14202,8276,18867,1039,3476
13964:65,361,59470,16198,50444,6793,17,302,709,116
13995:81127,64639,97887,113629,3282,8,17,709,116,14202
14003:2618,17,302,709,116,14202,8276,18867,1039,3476
14014:89625,118712,17904,15903,17,302,709,116,14202,8276
14015:16034,17,709,116,14202,8276,18867,1039,3476,10930
14024:827,1410,116862,16150,3360,17,302,709,116,14202
14034:11808,17,709,116,14202,8276,18867,1039,3476,10930
14040:285,114700,98315,65547,16384,17,302,709,116,14202
14056:45018,5767,74502,82788,109306,17,302,709,116,14202
14057:65362,17,1389,302,645,616,500,654,709,116
14058:302,58,29,616,3730,669,17,709,116,14202
14065:24831,100961,32716,87679,56465,1539,17,709,116,14202
14068:2696,1827,2403,2714,970,17,302,709,116,14202
14069:418,654,616,289,76,17,709,116,14202,8276
14084:3107,3389,4755,108260,2060,17,302,709,116,14202
14087:353,8794,92462,106372,102397,114217,3440,669,17,709
14088:74014,96081,9039,41859,8,17,709,116,14202,8276
14095:193,17,709,116,14202,8276,18867,1039,3476,10930
14112:302,58,861,29,6457,710,17,709,116,14202
14120:3234,84,596,654,4541,17,302,709,116,14202
14128:32778,65550,98335,81995,1175,8,17,709,116,14202
14139:761,56398,1352,58,146,654,3141,710,17,709
14142:397,405,115334,82685,17,302,709,116,14202,8276
14147:8093,17,709,116,14202,8276,18867,1039,3476,10930
14148:81399,117840,47787,67745,669,17,709,116,14202,8276
14151:2403,1827,774,5807,6906,2848,17,709,116,14202
14176:1086,189,654,29,58,761,710,17,709,116
14210:3017,302,1168,58,5178,710,17,709,116,14202
14211:364,8655,88756,49290,46860,29440,8,17,709,116
14219:5355,68278,15243,104404,106081,15139,8,17,709,116
14247:1102,302,654,616,289,8,17,709,116,14202
14293:30635,654,101,29,364,554,8,17,709,116
14299:84,1057,86,8579,7874,17,302,709,116,14202
14314:2618,3915,5767,84,302,654,3864,262,17,709
14321:63273,22579,3764,78283,8,17,709,116,14202,8276
14330:970,1987,402,15,1511,32,8,17,709,116
14336:226,138,564,19224,710,17,709,116,14202,8276
14347:22620,81,17,709,116,14202,8276,18867,1039,3476
14371:2696,1827,2403,2714,710,17,709,116,14202,8276
14386:36187,8,17,709,116,14202,8276,18867,1039,3476
14397:289,302,654,554,3234,17,76,709,116,14202
14407:521,327,138,93622,63037,8667,8,17,709,116
14422:11083,669,17,709,116,14202,8276,18867,1039,3476
14436:1462,70,654,354,17,302,709,116,14202,8276
14445:35930,40618,13958,12880,3141,8,17,709,116,14202
14446:6759,726,54039,11210,2294,947,17,709,116,14202
14455:238,98314,32775,114703,81935,18798,17,302,709,116
14470:1102,654,29,518,718,17,709,116,14202,8276
14473:2403,1827,774,361,22091,17,302,709,116,14202
14508:5860,17,709,116,14202,8276,18867,1039,3476,10930
14509:302,654,84,58,669,17,709,116,14202,8276
14517:32794,24,114725,16414,17,302,709,116,14202,8276
14522:1527,182,1245,14251,17,302,709,116,14202,8276
14524:11626,2714,2696,1827,1389,1410,710,17,709,116
14536:14593,12657,32702,86341,35810,84865,17,302,709,116
14554:2668,17,302,709,116,14202,8276,18867,1039,3476
14568:5214,2265,674,102571,102974,26519,1097,17,709,116
14576:1527,1389,85587,16801,3054,17,302,709,116,14202
14582:944,302,861,29,76,17,709,116,14202,8276
14590:12162,75650,62201,9695,483,17,302,709,116,14202
14591:18867,97493,97429,14824,60810,1326,17,302,709,116
14601:74319,8,17,709,116,14202,8276,18867,1039,3476
14613:65,654,29,861,58,25934,17,302,709,116
14615:802,17,709,116,14202,8276,18867,1039,3476,10930
14619:1730,62965,47987,102160,8,17,709,116,14202,8276
14629:16941,2848,17,709,116,14202,8276,18867,1039,3476
14639:31633,674,52934,15,486,17,302,709,116,14202
14640:74193,17,302,709,116,14202,8276,18867,1039,3476
14652:302,654,84,58,486,616,17,709,116,14202
14676:654,29,58,554,3638,76,17,709,116,14202
14681:37143,34847,114712,114716,1176,698,17,709,116,14202
14695:1827,2696,2403,2714,1985,710,17,709,116,14202
14697:2403,2714,2696,774,17,302,709,116,14202,8276
14701:5407,302,58,29,616,8,17,709,116,14202
14712:183,16753,49573,49657,8066,17,709,116,14202,8276
14717:56933,780,73754,113378,28926,2848,17,709,116,14202
14719:302,58,29,616,239,669,17,709,116,14202
14721:16387,49175,32794,24,947,17,709,116,14202,8276
14737:71420,31657,17258,62756,60824,17,302,709,116,14202
14752:17125,17,709,116,14202,8276,18867,1039,3476,10930
14755:709,302,58,29,616,6457,669,17,116,14202
14759:24921,1057,86,8579,654,76,17,709,116,14202
14764:2692,114700,98315,3,16384,17,302,709,116,14202
14767:105650,105330,83814,81935,8454,8,17,709,116,14202
14771:780,107650,81048,96720,17,302,709,116,14202,8276
14776:861,616,23316,84711,678,8,17,709,116,14202
14784:49156,32779,32787,32802,301,17,709,116,14202,8276
14788:302,518,861,84,4169,262,17,709,116,14202
