20582:11741,100940,97183,7291,5085,7282,17,302,65,709
20607:101,29,518,58,1462,17,302,65,709,559
20624:17,302,65,709,559,116,14202,119,8276,18867
20628:1102,8,518,302,1762,17,654,65,709,559
20655:10930,731,1410,12372,20158,1555,81,17,65,709
20684:15243,106081,100508,780,5483,70,17,65,709,559
20685:3233,1511,71127,95699,18389,17,302,65,709,559
20697:5480,719,984,57848,2139,17,65,709,559,116
20720:200,17,65,709,559,116,14202,119,8276,18867
20721:302,654,84,58,239,866,17,65,709,559
20735:89626,20297,109421,121555,29719,224,17,65,709,559
20736:2696,1827,2403,2714,30598,17,302,65,709,559
20752:3156,4172,8952,9206,224,17,65,709,559,116
20756:123344,123343,123342,123341,28950,301,17,65,709,559
20761:1218,301,17,65,709,559,116,14202,119,8276
20766:1109,103,209,15,1468,81,17,65,709,559
20790:669,17,65,709,559,116,14202,119,8276,18867
20807:698,17,65,709,559,116,14202,119,8276,18867
20809:1389,61053,38891,43527,47090,301,17,65,709,559
20810:25749,17,65,709,559,116,14202,119,8276,18867
20812:33552,245,116595,105183,30549,30786,224,17,65,709
20846:2703,17,65,709,559,116,14202,119,8276,18867
20857:62839,6531,31022,9889,17,302,65,709,559,116
20858:118964,120205,72397,63253,669,17,65,709,559,116
20872:22917,101241,114996,61,9354,17,65,709,559,116
20892:73670,1382,564,1462,84,70,17,302,65,709
20906:34922,59772,89948,83090,4949,17,302,65,709,559
20908:7037,1913,52934,20429,108,8,17,65,709,559
20911:16722,96764,16791,90708,23925,17,302,65,709,559
20912:8574,17,65,709,559,116,14202,119,8276,18867
20918:1140,33997,105213,14396,194,17,302,65,709,559
20926:48,1187,616,2162,1119,17,302,65,709,559
20932:226,17,65,709,559,116,14202,119,8276,18867
20950:17,302,65,709,559,116,14202,119,8276,18867
20954:27131,17,302,65,709,559,116,14202,119,8276
20973:19984,15,616,1382,364,24323,17,302,65,709
20985:418,121921,116929,6632,30939,17,302,65,709,559
20990:70,65021,74521,21176,1218,17,302,65,709,559
21028:3017,4755,302,654,7984,866,17,65,709,559
21029:135,158,123342,168,39390,301,17,65,709,559
21030:22683,44226,77848,107646,32,17,302,65,709,559
21032:302,645,616,58,8,17,65,709,559,116
21033:1344,17,119,354,1382,94557,302,654,65,709
21037:7703,73857,104246,42197,114711,224,17,65,709,559
21080:245,1410,57491,97995,17,302,65,709,559,116
21082:53341,45423,120196,117806,116374,115916,224,17,65,709
21084:45942,57410,102012,21446,226,17,65,709,559,116
21120:302,58,29,616,17,654,65,709,559,116
21139:1,85,145,325,669,17,65,709,559,116
21140:361,302,654,84,6445,76,17,65,709,559
21148:27457,301,17,65,709,559,116,14202,119,8276
21149:9246,94672,102193,88061,82519,17,302,65,709,559
21151:112916,81490,101377,11210,17891,17,302,65,709,559
21160:68408,226,138,108990,2654,669,17,65,709,559
21164:84,654,301,94,1499,17,302,65,709,559
21196:74448,94151,89750,117917,669,17,65,709,559,116
21207:306,55330,39802,48728,112888,301,17,65,709,559
21220:10041,1352,2880,9312,14109,8,17,65,709,559
21246:302,654,58,84,239,866,17,65,709,559
21256:68502,112342,123342,123341,10021,17,65,709,559,116
21259:709,564,13739,75617,82677,17,302,65,559,116
21266:302,495,654,84,2743,301,17,65,709,559
21272:16206,123344,7,19,26,5548,17,302,65,709
21288:224,1245,40143,37504,3588,17,302,65,709,559
21317:48728,101736,83426,79595,3915,17,302,65,709,559
21318:36589,21354,145,267,669,17,65,709,559,116
21354:45187,17,302,65,709,559,116,14202,119,8276
21384:30954,98560,111109,11143,35269,17,302,65,709,559
21401:5538,173,219,368,123341,226,17,65,709,559
21423:87400,17,65,709,559,116,14202,119,8276,18867
21447:6872,123344,123343,123342,123341,669,17,65,709,559
21448:709,302,654,84,58,239,866,17,65,559
21469:14202,131,45,60402,102961,1822,17,302,65,709
21476:2139,17,65,709,559,116,14202,119,8276,18867
21505:81,42137,119449,122302,6836,17,302,65,709,559
21514:698,17,65,709,559,116,14202,119,8276,18867
21518:302,654,596,84,5991,76,17,65,709,559
21531:669,17,65,709,559,116,14202,119,8276,18867
21542:39853,4755,21324,50769,106250,17,302,65,709,559
21543:1410,52992,18122,112749,840,2548,17,65,709,559
21551:100084,49056,71500,115290,22823,226,17,65,709,559
21570:28223,224,17,65,709,559,116,14202,119,8276
21585:674,17348,93865,88353,6387,5287,17,65,709,559
21599:1949,506,1627,8609,12605,17,302,65,709,559
21604:1913,52934,16616,108,40263,698,17,65,709,559
21608:116,236,790,2935,302,654,17,76,65,709
21617:101,29,861,17,554,8,302,65,709,559
21631:17,65,709,559,116,14202,119,8276,18867,1039
21633:70509,79087,84189,87446,6400,17,302,65,709,559
21637:28357,17,65,709,559,116,14202,119,8276,18867
21670:28415,301,17,65,709,559,116,14202,119,8276
21689:36708,123344,6,8,15,224,17,65,709,559
21712:19264,418,2265,1730,861,302,17,654,65,709
21713:302,654,84,58,698,17,65,709,559,116
21714:84727,301,17,65,709,559,116,14202,119,8276
21722:302,654,182,84,616,17,65,709,559,116
21723:9943,596,736,616,58,4541,17,302,65,709
21732:95482,18959,20700,745,224,17,65,709,559,116
21737:59335,79112,45525,11311,2548,17,65,709,559,116
21745:17,302,65,709,559,116,14202,119,8276,18867
21763:749,29,58,861,17,3753,866,302,65,709
21774:2031,17,65,709,559,116,14202,119,8276,18867
21787:4173,2265,189,4755,3234,965,17,302,65,709
21794:749,100334,3861,10661,31910,17,302,65,709,559
21796:28653,17,302,65,709,559,116,14202,119,8276
21834:98777,66260,13322,55185,1039,17,302,65,709,559
21838:73806,21324,21885,32200,574,301,17,65,709,559
21853:23316,84711,91537,91694,19871,17,302,65,709,559
21868:1462,70,654,354,449,17,302,65,709,559
21869:121058,4655,7168,117566,224,17,65,709,559,116
21908:709,944,1389,302,361,1086,654,17,65,559
21912:28541,11626,3107,1057,86,8579,301,17,65,709
21931:29,1202,1761,17,302,65,709,559,116,14202
21932:61658,17,65,709,559,116,14202,119,8276,18867
21933:1730,53761,19265,172,216,5097,224,17,65,709
21934:2467,17,302,65,709,559,116,14202,119,8276
21941:39395,2142,17,302,65,709,559,116,14202,119
21943:463,56649,5366,11889,21364,31720,17,302,65,709
21944:21412,47081,100405,25404,17,302,65,709,559,116
21945:60977,111985,123342,123341,17,65,709,559,116,14202
21947:654,616,302,289,114,866,17,65,709,559
21960:27271,17,302,65,709,559,116,14202,119,8276
21967:109412,103592,26128,59844,698,17,65,709,559,116
21968:3855,354,12564,8763,17948,17,302,65,709,559
21979:20850,98787,119993,103842,86587,755,17,302,65,709
21993:106081,104404,102325,15243,1965,840,17,65,709,559
21996:17,65,709,559,116,14202,119,8276,18867,1039
22003:48,1187,2162,1119,2733,17,302,65,709,559
22012:29069,353,118638,114190,12698,1104,669,17,65,709
22016:302,654,84,58,239,866,17,65,709,559
22017:18614,91586,58808,92440,8042,224,17,65,709,559
22029:85645,780,106422,102555,3472,17,302,65,709,559
22030:17,302,65,709,559,116,14202,119,8276,18867
22036:92987,107281,81096,2437,12725,17,302,65,709,559
22037:66518,301,17,65,709,559,116,14202,119,8276
22060:1405,15477,57067,106108,17300,17,302,65,709,559
22080:15434,122951,83939,85977,301,17,65,709,559,116
22085:1187,899,6450,1119,4420,17,302,65,709,559
22102:660,17,65,709,559,116,14202,119,8276,18867
22109:1348,2403,2714,2696,289,239,866,17,65,709
22111:224,55749,12945,109919,31300,17,302,65,709,559
22116:65413,115106,23983,107720,15201,17,302,65,709,559
22124:106081,104404,15243,68278,41385,301,17,65,709,559
22128:17112,17,65,709,559,116,14202,119,8276,18867
22158:3389,361,1119,4364,254,17,302,65,709,559
22164:34143,709,1730,2583,654,354,17,302,65,559
22165:1527,518,84,1102,9581,3704,17,65,709,559
22173:74713,52866,15971,994,301,17,65,709,559,116
22176:46215,16036,2714,2696,1827,1352,224,17,65,709
22184:654,29,58,17,239,669,302,65,709,559
22198:731,3861,119295,120484,14940,17,302,65,709,559
22201:66613,110544,123342,123341,56465,17,65,709,559,116
22213:16261,87981,21677,84549,10702,17,302,65,709,559
22222:378,1057,8579,86,1187,17,302,65,709,559
22226:1527,115965,102763,111369,224,17,65,709,559,116
22236:94024,7938,81627,76169,2944,17,302,65,709,559
22245:2403,2714,2696,774,698,17,65,709,559,116
22246:69765,17625,224,17,65,709,559,116,14202,119
22251:1308,1948,3070,3139,81,17,65,709,559,116
22262:72959,60232,114895,66620,24608,17,302,65,709,559
22263:1527,1827,654,2696,2200,76,17,65,709,559
22280:12558,96743,87214,78964,17,302,65,709,559,116
